f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,label
12.0,1.5,40.0,6000.0,844.3037974683543,20.0,600.0,350.0,240.0,113.09733554808211,53.05164768798742,99.53712800342315,152.58877569141058,152.58877569141058,2.2937466954026307,3.9321371921187955,2.197967183813894,Safe
12.0,1.5,40.0,61000.0,3821.518987341772,20.0,600.0,350.0,240.0,113.09733554808211,539.3584181612055,450.5286198535751,989.8870380147805,989.8870380147805,0.3535756975882539,0.6061297672941496,0.053840381424264554,Failure
12.0,1.5,40.0,4000.0,3201.26582278481,20.0,600.0,350.0,240.0,113.09733554808211,35.36776512532495,377.40539238479346,412.7731575101184,412.7731575101184,0.8479233536172286,1.453582891915249,0.5984357894891904,Failure
12.0,1.5,40.0,6000.0,1464.5569620253164,20.0,600.0,350.0,240.0,113.09733554808211,53.05164768798742,172.66035547220483,225.71200316019224,225.71200316019224,1.5506485924456905,2.6582547299068984,1.2671081344944726,Risk
12.0,1.5,40.0,6000.0,1650.632911392405,20.0,600.0,350.0,240.0,113.09733554808211,53.05164768798742,194.5973237128393,247.64897140082672,247.64897140082672,1.4132907478630388,2.422784139193781,1.1242669567569494,Risk
12.0,1.5,40.0,54000.0,1278.4810126582279,20.0,600.0,350.0,240.0,113.09733554808211,477.4648291918868,150.72338723157034,628.1882164234571,628.1882164234571,0.5571578562745761,0.9551277536135591,0.32519218963421526,Failure
12.0,1.5,40.0,17000.0,472.15189873417717,20.0,600.0,350.0,240.0,113.09733554808211,150.31300178263103,55.663191522154186,205.97619330478523,205.97619330478523,1.6992254997178338,2.912957999516286,3.231485553826449,Risk
12.0,1.5,40.0,58000.0,4007.5949367088606,20.0,600.0,350.0,240.0,113.09733554808211,512.8325943172117,472.4655880942096,985.2981824114213,985.2981824114213,0.35522241515056274,0.608952711686679,0.07379788740527075,Failure
12.0,1.5,40.0,6000.0,286.0759493670886,20.0,600.0,350.0,240.0,113.09733554808211,53.05164768798742,33.72622328151969,86.7778709695071,86.7778709695071,4.033286321566396,6.914205122685251,6.486920847677554,Safe
12.0,1.5,40.0,22000.0,658.2278481012657,20.0,600.0,350.0,240.0,113.09733554808211,194.52270818928721,77.60015976278868,272.1228679520759,272.1228679520759,1.2861837104419795,2.204886360757679,2.090084829953789,Risk
12.0,1.5,40.0,26000.0,4627.848101265822,20.0,600.0,350.0,240.0,113.09733554808211,229.89047331461217,545.5888155629912,775.4792888776033,775.4792888776033,0.4513337815973451,0.7737150541668772,0.2713468576534472,Failure
12.0,1.5,40.0,16000.0,162.0253164556962,20.0,600.0,350.0,240.0,113.09733554808211,141.4710605012998,19.101577787763368,160.57263828906318,160.57263828906318,2.179698880999574,3.7366266531421264,9.601907121377858,Safe
12.0,1.5,40.0,19000.0,1030.379746835443,20.0,600.0,350.0,240.0,113.09733554808211,167.9968843452935,121.47409624405768,289.47098058935114,289.47098058935114,1.209102201838005,2.0727466317222945,1.4225357636189306,Risk
12.0,1.5,40.0,23000.0,1960.759493670886,20.0,600.0,350.0,240.0,113.09733554808211,203.36464947061845,231.15893744723016,434.5235869178486,434.5235869178486,0.805479864699188,1.380822625198608,0.6863422282657121,Failure
12.0,1.5,40.0,5000.0,1836.7088607594935,20.0,600.0,350.0,240.0,113.09733554808211,44.20970640665619,216.5342919534738,260.74399836013,260.74399836013,1.3423127749818833,2.301107614254657,1.0267016620354958,Risk
12.0,1.5,40.0,37000.0,2953.164556962025,20.0,600.0,350.0,240.0,113.09733554808211,327.15182740925576,348.1561013972808,675.3079288065366,675.3079288065366,0.51828208298699,0.88848357083484,0.31347797323662424,Failure
12.0,1.5,40.0,9000.0,534.1772151898733,20.0,600.0,350.0,240.0,113.09733554808211,79.57747153198113,62.975514269032345,142.55298580101348,142.55298580101348,2.4552274231989917,4.208961296912557,3.305554766803505,Safe
12.0,1.5,40.0,6000.0,906.3291139240506,20.0,600.0,350.0,240.0,113.09733554808211,53.05164768798742,106.84945075030133,159.90109843828876,159.90109843828876,2.188853006115452,3.7523194390550607,2.04754764190625,Safe
12.0,1.5,40.0,14000.0,782.2784810126582,20.0,600.0,350.0,240.0,113.09733554808211,123.78717793863731,92.224805256545,216.01198319518232,216.01198319518232,1.6202804808385542,2.7776236814375217,2.0654435462628564,Risk
12.0,1.5,40.0,23000.0,782.2784810126582,20.0,600.0,350.0,240.0,113.09733554808211,203.36464947061845,92.224805256545,295.58945472716346,295.58945472716346,1.1840747171507684,2.02984237225846,1.7202979151725883,Risk
12.0,1.5,40.0,3000.0,472.15189873417717,20.0,600.0,350.0,240.0,113.09733554808211,26.52582384399371,55.663191522154186,82.1890153661479,82.1890153661479,4.258476615597708,7.300245626738928,4.121029789802538,Safe
12.0,1.5,40.0,11000.0,348.1012658227848,20.0,600.0,350.0,240.0,113.09733554808211,97.26135409464361,41.03854602839787,138.29990012304148,138.29990012304148,2.5307321240730056,4.338397926982295,4.9001604057338755,Safe
12.0,1.5,40.0,7000.0,906.3291139240506,20.0,600.0,350.0,240.0,113.09733554808211,61.89358896931866,106.84945075030133,168.74303971962,168.74303971962,2.0741596250694476,3.555702214404767,2.0144470832448436,Safe
12.0,1.5,40.0,25000.0,348.1012658227848,20.0,600.0,350.0,240.0,113.09733554808211,221.04853203328094,41.03854602839787,262.0870780616788,262.0870780616788,1.335434019056432,2.289315461239598,3.693614951126759,Risk
12.0,1.5,40.0,22000.0,782.2784810126582,20.0,600.0,350.0,240.0,113.09733554808211,194.52270818928721,92.224805256545,286.7475134458322,286.7475134458322,1.220585998437597,2.0924331401787377,1.7586474297381736,Risk
12.0,1.5,40.0,11000.0,844.3037974683543,20.0,600.0,350.0,240.0,113.09733554808211,97.26135409464361,99.53712800342315,196.79848209806676,196.79848209806676,1.77846900172641,3.04880400295956,2.0203060143869775,Risk
12.0,1.5,40.0,30000.0,4627.848101265822,20.0,600.0,350.0,240.0,113.09733554808211,265.2582384399371,545.5888155629912,810.8470540029282,810.8470540029282,0.43164737205582104,0.7399669235242646,0.24541687953337574,Failure
12.0,1.5,40.0,5000.0,720.253164556962,20.0,600.0,350.0,240.0,113.09733554808211,44.20970640665619,84.91248250966684,129.12218891632304,129.12218891632304,2.7106108015571597,4.646761374097989,2.618179458001476,Safe
12.0,1.5,40.0,41000.0,3015.189873417721,20.0,600.0,350.0,240.0,113.09733554808211,362.51959253458074,355.4684241441589,717.9880166787397,717.9880166787397,0.48747331692043877,0.8356685432921808,0.2672309452368595,Failure
12.0,1.5,40.0,17000.0,1278.4810126582279,20.0,600.0,350.0,240.0,113.09733554808211,150.31300178263103,150.72338723157034,301.0363890142014,301.0363890142014,1.162650140552696,1.9931145266617647,1.1934100114761608,Risk
12.0,1.5,40.0,20000.0,1216.4556962025315,20.0,600.0,350.0,240.0,113.09733554808211,176.83882562662475,143.41106448469216,320.2498901113169,320.2498901113169,1.092896549870007,1.8735369426342976,1.1802748299538444,Risk
12.0,1.5,40.0,58000.0,1836.7088607594935,20.0,600.0,350.0,240.0,113.09733554808211,512.8325943172117,216.5342919534738,729.3668862706855,729.3668862706855,0.47986823447538135,0.8226312591006537,0.16102281979634922,Failure
12.0,1.5,40.0,22000.0,720.253164556962,20.0,600.0,350.0,240.0,113.09733554808211,194.52270818928721,84.91248250966684,279.43519069895405,279.43519069895405,1.2525265666192185,2.1471883999186603,1.910095099432647,Risk
12.0,1.5,40.0,4000.0,534.1772151898733,20.0,600.0,350.0,240.0,113.09733554808211,35.36776512532495,62.975514269032345,98.3432793943573,98.3432793943573,3.558962057721691,6.101077813237184,3.586360454024031,Safe
12.0,1.5,40.0,43000.0,968.3544303797468,20.0,600.0,350.0,240.0,113.09733554808211,380.2034750972432,114.1617734971795,494.3652485944227,494.3652485944227,0.7079785664433547,1.2136775424743222,0.7701230216303947,Failure
12.0,1.5,40.0,6000.0,4875.949367088608,20.0,600.0,350.0,240.0,113.09733554808211,53.05164768798742,574.8381065505039,627.8897542384913,627.8897542384913,0.5574226966387194,0.9555817656663761,0.38059296770925366,Failure
12.0,1.5,40.0,12000.0,472.15189873417717,20.0,600.0,350.0,240.0,113.09733554808211,106.10329537597484,55.663191522154186,161.76648689812902,161.76648689812902,2.1636125424312747,3.709050072739328,3.54917992381791,Safe
12.0,1.5,40.0,11000.0,596.2025316455696,20.0,600.0,350.0,240.0,113.09733554808211,97.26135409464361,70.28783701591051,167.54919111055412,167.54919111055412,2.0889387628673797,3.5810378792012223,2.86102783777172,Safe
12.0,1.5,40.0,1000.0,596.2025316455696,20.0,600.0,350.0,240.0,113.09733554808211,8.841941281331238,70.28783701591051,79.12977829724176,79.12977829724176,4.423113618249287,7.582480488427349,3.3642125511783347,Safe
12.0,1.5,40.0,1000.0,534.1772151898733,20.0,600.0,350.0,240.0,113.09733554808211,8.841941281331238,62.975514269032345,71.81745555036358,71.81745555036358,4.873467004824215,8.35451486541294,3.7548438663563464,Safe
12.0,1.5,40.0,41000.0,782.2784810126582,20.0,600.0,350.0,240.0,113.09733554808211,362.51959253458074,92.224805256545,454.7443977911257,454.7443977911257,0.7696631375764483,1.3194225215596258,1.0300066529920517,Failure
12.0,1.5,40.0,5000.0,534.1772151898733,20.0,600.0,350.0,240.0,113.09733554808211,44.20970640665619,62.975514269032345,107.18522067568853,107.18522067568853,3.265375560085223,5.59778667443181,3.5301993165799255,Safe
12.0,1.5,40.0,29000.0,782.2784810126582,20.0,600.0,350.0,240.0,113.09733554808211,256.41629715860586,92.224805256545,348.64110241515084,348.64110241515084,1.0038976975876674,1.7209674815788585,1.4902008277790764,Risk
12.0,1.5,40.0,40000.0,1154.4303797468353,20.0,600.0,350.0,240.0,113.09733554808211,353.6776512532495,136.09874173781398,489.7763929910635,489.7763929910635,0.714611820838967,1.2250488357239435,0.7239518767027715,Failure
12.0,1.5,40.0,2000.0,534.1772151898733,20.0,600.0,350.0,240.0,113.09733554808211,17.683882562662475,62.975514269032345,80.65939683169482,80.65939683169482,4.339234035260347,7.438686917589166,3.698682728912241,Safe
12.0,1.5,40.0,13000.0,844.3037974683543,20.0,600.0,350.0,240.0,113.09733554808211,114.94523665730608,99.53712800342315,214.48236466072922,214.48236466072922,1.6318357947610396,2.797432791018925,1.9492415466162114,Risk
12.0,1.5,40.0,5000.0,596.2025316455696,20.0,600.0,350.0,240.0,113.09733554808211,44.20970640665619,70.28783701591051,114.49754342256671,114.49754342256671,3.0568341427660752,5.2402871018847,3.1629386658156884,Safe
12.0,1.5,40.0,16000.0,100.0,20.0,600.0,350.0,240.0,113.09733554808211,141.4710605012998,11.789255040885205,153.260315542185,153.260315542185,2.283696198585593,3.9149077690038734,15.557520398689327,Safe
12.0,1.5,40.0,3000.0,782.2784810126582,20.0,600.0,350.0,240.0,113.09733554808211,26.52582384399371,92.224805256545,118.7506291005387,118.7506291005387,2.9473528068700134,5.052604811777166,2.4872882064842954,Safe
12.0,1.5,40.0,46000.0,3945.5696202531644,20.0,600.0,350.0,240.0,113.09733554808211,406.7292989412369,465.15326534733146,871.8825642885683,871.8825642885683,0.401430208992869,0.688166072559204,0.1661995866364879,Failure
12.0,1.5,40.0,37000.0,4751.898734177215,20.0,600.0,350.0,240.0,113.09733554808211,327.15182740925576,560.2134610567475,887.3652884660032,887.3652884660032,0.39442606618594905,0.6761589706044842,0.1948172913057644,Failure
12.0,1.5,40.0,70000.0,2456.9620253164558,20.0,600.0,350.0,240.0,113.09733554808211,618.9358896931866,289.65751942225546,908.593409115442,908.593409115442,0.3852108066030944,0.6603613827481619,0.0,Failure
12.0,1.5,40.0,16000.0,1030.379746835443,20.0,600.0,350.0,240.0,113.09733554808211,141.4710605012998,121.47409624405768,262.9451567453575,262.9451567453575,1.3310760476855539,2.281844653175235,1.5098822009712414,Risk
12.0,1.5,40.0,76000.0,224.0506329113924,20.0,600.0,350.0,240.0,113.09733554808211,671.987537381174,26.413900534641535,698.4014379158156,698.4014379158156,0.5011444435795784,0.8591047604221344,0.0,Failure
12.0,1.5,40.0,21000.0,1216.4556962025315,20.0,600.0,350.0,240.0,113.09733554808211,185.68076690795598,143.41106448469216,329.09183139264815,329.09183139264815,1.0635329309688706,1.8231993102323496,1.155613019338211,Risk
12.0,1.5,40.0,26000.0,3263.2911392405063,20.0,600.0,350.0,240.0,113.09733554808211,229.89047331461217,384.7177151316716,614.6081884462837,614.6081884462837,0.5694684948539703,0.9762317054639491,0.38481152505052074,Failure
12.0,1.5,40.0,31000.0,2953.164556962025,20.0,600.0,350.0,240.0,113.09733554808211,274.1001797212683,348.1561013972808,622.2562811185492,622.2562811185492,0.5624692118338895,0.964232934572382,0.37442953775026505,Failure
12.0,1.5,40.0,21000.0,348.1012658227848,20.0,600.0,350.0,240.0,113.09733554808211,185.68076690795598,41.03854602839787,226.71931293635384,226.71931293635384,1.5437590890049608,2.646444152579933,4.038342223871649,Risk
12.0,1.5,40.0,16000.0,1154.4303797468353,20.0,600.0,350.0,240.0,113.09733554808211,141.4710605012998,136.09874173781398,277.56980223911376,277.56980223911376,1.2609440838857175,2.1616184295183727,1.3476360872715767,Risk
12.0,1.5,40.0,21000.0,906.3291139240506,20.0,600.0,350.0,240.0,113.09733554808211,185.68076690795598,106.84945075030133,292.5302176582573,292.5302176582573,1.1964575926569208,2.0510701588404356,1.5510392619851552,Risk
12.0,1.5,40.0,23000.0,224.0506329113924,20.0,600.0,350.0,240.0,113.09733554808211,203.36464947061845,26.413900534641535,229.77855000525997,229.77855000525997,1.5232057125892073,2.6112097930100697,6.006463907050495,Risk
12.0,1.5,40.0,3000.0,1464.5569620253164,20.0,600.0,350.0,240.0,113.09733554808211,26.52582384399371,172.66035547220483,199.18617931619855,199.18617931619855,1.7571500251663272,3.0122571859994185,1.328560165613707,Risk
12.0,1.5,40.0,75000.0,3883.5443037974683,20.0,600.0,350.0,240.0,113.09733554808211,663.1455960998428,457.8409426004532,1120.986538700296,1120.986538700296,0.3122249803333837,0.5352428234286577,0.0,Failure
12.0,1.5,40.0,19000.0,1464.5569620253164,20.0,600.0,350.0,240.0,113.09733554808211,167.9968843452935,172.66035547220483,340.6572398174983,340.6572398174983,1.0274256909569264,1.7613011844975883,1.000815999644456,Risk
12.0,1.5,40.0,77000.0,2208.8607594936707,20.0,600.0,350.0,240.0,113.09733554808211,680.8294786625053,260.40822843474274,941.237707097248,941.237707097248,0.3718508059765464,0.6374585245312224,0.0,Failure
12.0,1.5,40.0,47000.0,3263.2911392405063,20.0,600.0,350.0,240.0,113.09733554808211,415.5712402225681,384.7177151316716,800.2889553542398,800.2889553542398,0.43734203459628995,0.7497292021650684,0.19175489198757673,Failure
12.0,1.5,40.0,30000.0,162.0253164556962,20.0,600.0,350.0,240.0,113.09733554808211,265.2582384399371,19.101577787763368,284.35981622770043,284.35981622770043,1.230834949332319,2.1100027702839754,7.009719621317921,Risk
12.0,1.5,40.0,19000.0,844.3037974683543,20.0,600.0,350.0,240.0,113.09733554808211,167.9968843452935,99.53712800342315,267.53401234871666,267.53401234871666,1.3082448729639842,2.242705496509687,1.7360481433039117,Risk
12.0,1.5,40.0,13000.0,1030.379746835443,20.0,600.0,350.0,240.0,113.09733554808211,114.94523665730608,121.47409624405768,236.41933290136376,236.41933290136376,1.4804203856904659,2.537863518326513,1.597228638323552,Risk
12.0,1.5,40.0,67000.0,286.0759493670886,20.0,600.0,350.0,240.0,113.09733554808211,592.4100658491928,33.72622328151969,626.1362891307125,626.1362891307125,0.558983732575792,0.9582578272727864,0.09001819251716807,Failure
12.0,1.5,40.0,9000.0,1402.5316455696202,20.0,600.0,350.0,240.0,113.09733554808211,79.57747153198113,165.34803272532665,244.92550425730778,244.92550425730778,1.4290059381928502,2.4497244654734573,1.2589748299682249,Risk
12.0,1.5,40.0,1000.0,162.0253164556962,20.0,600.0,350.0,240.0,113.09733554808211,8.841941281331238,19.101577787763368,27.943519069094606,27.943519069094606,12.52526566614772,21.471883999110375,12.379250871442075,Safe
12.0,1.5,40.0,4000.0,782.2784810126582,20.0,600.0,350.0,240.0,113.09733554808211,35.36776512532495,92.224805256545,127.59257038186995,127.59257038186995,2.743106428138778,4.702468162523619,2.44893869191871,Safe
12.0,1.5,40.0,1000.0,1154.4303797468353,20.0,600.0,350.0,240.0,113.09733554808211,8.841941281331238,136.09874173781398,144.9406830191452,144.9406830191452,2.4147809483646063,4.139624482910754,1.73743871887708,Risk
12.0,1.5,40.0,72000.0,286.0759493670886,20.0,600.0,350.0,240.0,113.09733554808211,636.619772255849,33.72622328151969,670.3459955373687,670.3459955373687,0.5221184318687662,0.8950601689178849,0.0,Failure
12.0,1.5,40.0,1000.0,1650.632911392405,20.0,600.0,350.0,240.0,113.09733554808211,8.841941281331238,194.5973237128393,203.43926499417054,203.43926499417054,1.720415181446456,2.949283168193925,1.2151411898921753,Risk
12.0,1.5,40.0,19000.0,782.2784810126582,20.0,600.0,350.0,240.0,113.09733554808211,167.9968843452935,92.224805256545,260.2216896018385,260.2216896018385,1.3450070227973119,2.305726324795392,1.8736959734349297,Risk
12.0,1.5,40.0,7000.0,1464.5569620253164,20.0,600.0,350.0,240.0,113.09733554808211,61.89358896931866,172.66035547220483,234.55394444152347,234.55394444152347,1.4921940487160137,2.5580469406560233,1.2466241241213942,Risk
12.0,1.5,40.0,14000.0,410.126582278481,20.0,600.0,350.0,240.0,113.09733554808211,123.78717793863731,48.35086877527603,172.13804671391335,172.13804671391335,2.0332518387387823,3.4855745806950558,3.9396423196848342,Safe
12.0,1.5,40.0,4000.0,720.253164556962,20.0,600.0,350.0,240.0,113.09733554808211,35.36776512532495,84.91248250966684,120.2802476349918,120.2802476349918,2.9098709628468415,4.988350222023157,2.65983147909376,Safe
12.0,1.5,40.0,43000.0,1340.506329113924,20.0,600.0,350.0,240.0,113.09733554808211,380.2034750972432,158.0357099784485,538.2391850756917,538.2391850756917,0.6502685231847805,1.114746039745338,0.5563211629354907,Failure
12.0,1.5,40.0,2000.0,162.0253164556962,20.0,600.0,350.0,240.0,113.09733554808211,17.683882562662475,19.101577787763368,36.78546035042584,36.78546035042584,9.514628786925964,16.310792206158798,12.194094621437793,Safe
12.0,1.5,40.0,37000.0,844.3037974683543,20.0,600.0,350.0,240.0,113.09733554808211,327.15182740925576,99.53712800342315,426.6889554126789,426.6889554126789,0.8202696497280361,1.406176542390919,1.096467933367013,Failure
12.0,1.5,40.0,59000.0,3635.443037974683,20.0,600.0,350.0,240.0,113.09733554808211,521.674535598543,428.5916516129405,950.2661872114835,950.2661872114835,0.3683178510504431,0.6314020303721882,0.07310031738276573,Failure
12.0,1.5,40.0,1000.0,224.0506329113924,20.0,600.0,350.0,240.0,113.09733554808211,8.841941281331238,26.413900534641535,35.25584181597277,35.25584181597277,9.927432787365865,17.018456206912912,8.952226619025707,Safe
12.0,1.5,40.0,77000.0,844.3037974683543,20.0,600.0,350.0,240.0,113.09733554808211,680.8294786625053,99.53712800342315,780.3666066659284,780.3666066659284,0.4485071465255368,0.7688693940437774,0.0,Failure
12.0,1.5,40.0,1000.0,100.0,20.0,600.0,350.0,240.0,113.09733554808211,8.841941281331238,11.789255040885205,20.631196322216443,20.631196322216443,16.964600332271683,29.08217199818003,20.057520398647256,Safe
12.0,1.5,40.0,15000.0,1092.4050632911392,20.0,600.0,350.0,240.0,113.09733554808211,132.62911921996854,128.78641899093586,261.4155382109044,261.4155382109044,1.3388645617395885,2.29519639155358,1.4516154247888409,Risk
12.0,1.5,40.0,2000.0,968.3544303797468,20.0,600.0,350.0,240.0,113.09733554808211,17.683882562662475,114.1617734971795,131.84565605984199,131.84565605984199,2.654619124034604,4.550775641202178,2.0403191001465073,Safe
12.0,1.5,40.0,33000.0,844.3037974683543,20.0,600.0,350.0,240.0,113.09733554808211,291.78406228393084,99.53712800342315,391.321190287354,391.321190287354,0.8944059475595852,1.5332673386735747,1.2385968689085463,Failure
12.0,1.5,40.0,15000.0,844.3037974683543,20.0,600.0,350.0,240.0,113.09733554808211,132.62911921996854,99.53712800342315,232.16624722339168,232.16624722339168,1.5075404120294906,2.5843549920505553,1.8781770788454448,Risk
12.0,1.5,40.0,42000.0,1960.759493670886,20.0,600.0,350.0,240.0,113.09733554808211,371.36153381591197,231.15893744723016,602.5204712631421,602.5204712631421,0.5808931259475193,0.9958167873386046,0.395638548451614,Failure
12.0,1.5,40.0,44000.0,2084.8101265822784,20.0,600.0,350.0,240.0,113.09733554808211,389.04541637857443,245.78358294098646,634.8289993195609,634.8289993195609,0.5513295712303548,0.9451364078234652,0.34331761478343853,Failure
12.0,1.5,40.0,24000.0,4069.6202531645567,20.0,600.0,350.0,240.0,113.09733554808211,212.20659075194968,479.7779108410877,691.9845015930374,691.9845015930374,0.5057916748044923,0.8670714425219866,0.32331076565605976,Failure
12.0,1.5,40.0,78000.0,3263.2911392405063,20.0,600.0,350.0,240.0,113.09733554808211,689.6714199438364,384.7177151316716,1074.389135075508,1074.389135075508,0.3257665110091385,0.558456876015666,0.0,Failure
12.0,1.5,40.0,2000.0,596.2025316455696,20.0,600.0,350.0,240.0,113.09733554808211,17.683882562662475,70.28783701591051,87.97171957857299,87.97171957857299,3.97855130799637,6.82037367085092,3.313894079837673,Safe
12.0,1.5,40.0,27000.0,534.1772151898733,20.0,600.0,350.0,240.0,113.09733554808211,238.7324145959434,62.975514269032345,301.70792886497577,301.70792886497577,1.1600623202563445,1.9886782632965907,2.294654292809611,Risk
12.0,1.5,40.0,20000.0,2829.1139240506327,20.0,600.0,350.0,240.0,113.09733554808211,176.83882562662475,333.53145590352443,510.3702815301492,510.3702815301492,0.6857766070351387,1.1756170406316664,0.5074917725235583,Failure
12.0,1.5,40.0,11000.0,658.2278481012657,20.0,600.0,350.0,240.0,113.09733554808211,97.26135409464361,77.60015976278868,174.86151385743227,174.86151385743227,2.001583952220382,3.431286775234941,2.5914309838313203,Safe
12.0,1.5,40.0,3000.0,1650.632911392405,20.0,600.0,350.0,240.0,113.09733554808211,26.52582384399371,194.5973237128393,221.12314755683303,221.12314755683303,1.5828284097143663,2.7134201309389137,1.1787914966380848,Risk
12.0,1.5,40.0,5000.0,1278.4810126582279,20.0,600.0,350.0,240.0,113.09733554808211,44.20970640665619,150.72338723157034,194.93309363822652,194.93309363822652,1.7954878438843453,3.077979160944592,1.4749941699113862,Risk
12.0,1.5,40.0,18000.0,472.15189873417717,20.0,600.0,350.0,240.0,113.09733554808211,159.15494306396226,55.663191522154186,214.81813458611646,214.81813458611646,1.6292851656714413,2.793060284008185,3.1679466798281566,Risk
12.0,1.5,40.0,6000.0,658.2278481012657,20.0,600.0,350.0,240.0,113.09733554808211,53.05164768798742,77.60015976278868,130.6518074507761,130.6518074507761,2.6788760662892925,4.592358970781644,2.819315599230199,Safe
12.0,1.5,40.0,14000.0,720.253164556962,20.0,600.0,350.0,240.0,113.09733554808211,123.78717793863731,84.91248250966684,208.69966044830414,208.69966044830414,1.6770511233535024,2.8749447828917183,2.2433112681709195,Risk
12.0,1.5,40.0,11000.0,100.0,20.0,600.0,350.0,240.0,113.09733554808211,97.26135409464361,11.789255040885205,109.05060913552882,109.05060913552882,3.209518981795032,5.502032540220055,17.057520398675305,Safe
12.0,1.5,40.0,7000.0,3325.3164556962024,20.0,600.0,350.0,240.0,113.09733554808211,61.89358896931866,392.03003787854976,453.92362684786843,453.92362684786843,0.7710548191326704,1.3218082613702922,0.5490461026315674,Failure
12.0,1.5,40.0,14000.0,1402.5316455696202,20.0,600.0,350.0,240.0,113.09733554808211,123.78717793863731,165.34803272532665,289.13521066396396,289.13521066396396,1.2105063205379134,2.075153692350709,1.1520253714770452,Risk
12.0,1.5,40.0,8000.0,224.0506329113924,20.0,600.0,350.0,240.0,113.09733554808211,70.7355302506499,26.413900534641535,97.14943078529143,97.14943078529143,3.602697382447122,6.1760526556236375,8.01493848339723,Safe
12.0,1.5,40.0,15000.0,1030.379746835443,20.0,600.0,350.0,240.0,113.09733554808211,132.62911921996854,121.47409624405768,254.10321546402622,254.10321546402622,1.3773930383347417,2.361245208573843,1.5389976800886782,Risk
12.0,1.5,40.0,61000.0,2456.9620253164558,20.0,600.0,350.0,240.0,113.09733554808211,539.3584181612055,289.65751942225546,829.015937583461,829.015937583461,0.4221872995829367,0.7237496564278916,0.08374245827905942,Failure
12.0,1.5,40.0,7000.0,224.0506329113924,20.0,600.0,350.0,240.0,113.09733554808211,61.89358896931866,26.413900534641535,88.3074895039602,88.3074895039602,3.9634237363337186,6.794440690857803,8.148836788487012,Safe
12.0,1.5,40.0,23000.0,968.3544303797468,20.0,600.0,350.0,240.0,113.09733554808211,203.36464947061845,114.1617734971795,317.52642296779794,317.52642296779794,1.1022704716274687,1.8896065227899463,1.3897308648089866,Risk
12.0,1.5,40.0,35000.0,472.15189873417717,20.0,600.0,350.0,240.0,113.09733554808211,309.4679448465933,55.663191522154186,365.1311363687475,365.1311363687475,0.9585597204330856,1.6432452350281468,2.087785821857191,Failure
12.0,1.5,40.0,46000.0,3511.392405063291,20.0,600.0,350.0,240.0,113.09733554808211,406.7292989412369,413.96700611918425,820.6963050604211,820.6963050604211,0.4264671326548813,0.7310865131226537,0.18674985996604004,Failure
12.0,1.5,40.0,9000.0,968.3544303797468,20.0,600.0,350.0,240.0,113.09733554808211,79.57747153198113,114.1617734971795,193.73924502916063,193.73924502916063,1.8065518937348666,3.0969461035454855,1.8234563550340006,Risk
12.0,1.5,40.0,19000.0,906.3291139240506,20.0,600.0,350.0,240.0,113.09733554808211,167.9968843452935,106.84945075030133,274.84633509559484,274.84633509559484,1.273438846754105,2.183038023007037,1.617240379307968,Risk
12.0,1.5,40.0,9000.0,720.253164556962,20.0,600.0,350.0,240.0,113.09733554808211,79.57747153198113,84.91248250966684,164.489954041648,164.489954041648,2.1277895178282686,3.647639173419889,2.4515713736323397,Safe
12.0,1.5,40.0,40000.0,1836.7088607594935,20.0,600.0,350.0,240.0,113.09733554808211,353.6776512532495,216.5342919534738,570.2119432067233,570.2119432067233,0.6138068558001039,1.0522403242287495,0.4550269548964367,Failure
12.0,1.5,40.0,8000.0,286.0759493670886,20.0,600.0,350.0,240.0,113.09733554808211,70.7355302506499,33.72622328151969,104.46175353216958,104.46175353216958,3.3505085656911264,5.743728969756217,6.2771863343936065,Safe
12.0,1.5,40.0,2000.0,3015.189873417721,20.0,600.0,350.0,240.0,113.09733554808211,17.683882562662475,355.4684241441589,373.1523067068214,373.1523067068214,0.9379548074830751,1.607922527113843,0.6552662097486815,Failure
12.0,1.5,40.0,5000.0,844.3037974683543,20.0,600.0,350.0,240.0,113.09733554808211,44.20970640665619,99.53712800342315,143.74683441007934,143.74683441007934,2.434836227412766,4.174004961279028,2.233499417699277,Safe
12.0,1.5,40.0,12000.0,2518.987341772152,20.0,600.0,350.0,240.0,113.09733554808211,106.10329537597484,296.96984216913364,403.07313754510847,403.07313754510847,0.8683287656696366,1.4885635982908056,0.6652482972881434,Failure
12.0,1.5,40.0,12000.0,1588.6075949367087,20.0,600.0,350.0,240.0,113.09733554808211,106.10329537597484,187.28500096596113,293.388296341936,293.388296341936,1.1929582889390096,2.0450713524668735,1.0548558658173663,Risk
12.0,1.5,40.0,41000.0,3263.2911392405063,20.0,600.0,350.0,240.0,113.09733554808211,362.51959253458074,384.7177151316716,747.2373076662523,747.2373076662523,0.46839203076281144,0.8029577670219624,0.24691393000556067,Failure
12.0,1.5,40.0,51000.0,3139.240506329114,20.0,600.0,350.0,240.0,113.09733554808211,450.9390053478931,370.0930696379152,821.0320749858083,821.0320749858083,0.42629272431972104,0.730787527405236,0.16110649658750936,Failure
12.0,1.5,40.0,6000.0,1216.4556962025315,20.0,600.0,350.0,240.0,113.09733554808211,53.05164768798742,143.41106448469216,196.46271217267957,196.46271217267957,1.7815085423975434,3.0540146441100746,1.5255401785727087,Risk
